nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
0,CMAC AREQUIPA,Amazonas,Chachapoyas,Chachapoyas,183,670.05111,0.23405,670.28516,689.0346800000001,0.0,689.0346800000001,1359.31984,15400.674050000001,0.0,15400.674050000001,2024-01-31
1,CMAC AREQUIPA,Ancash,Huaraz,Huaraz,156,1342.7313000000001,211.84975,1554.58105,4580.2565,0.0,4580.2565,6134.83755,44672.50263,0.0,44672.50263,2024-01-31
2,CMAC AREQUIPA,Ancash,Santa,Chimbote,146,1878.07247,32.327040000000004,1910.39951,10248.42575,87.79925,10336.225,12246.62451,23614.842780000003,0.0,23614.842780000003,2024-01-31
3,CMAC AREQUIPA,Apurimac,Abancay,Abancay,13,11259.62108,930.61911,12190.240189999999,16943.23294,425.15653000000003,17368.38947,29558.62966,98149.19608,62.35737,98211.55345,2024-01-31
4,CMAC AREQUIPA,Apurimac,Andahuaylas,Andahuaylas,29,7239.3214100000005,331.04399,7570.365400000001,3334.28739,193.50732,3527.79471,11098.160109999999,126691.24369,0.0,126691.24369,2024-01-31
5,CMAC AREQUIPA,Apurimac,Chincheros,Chincheros,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.84228,0.0,1238.84228,2024-01-31
6,CMAC AREQUIPA,Apurimac,Grau,Chuquibambilla,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.37503999999996,0.0,345.37503999999996,2024-01-31
7,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,1,154718.58604,42902.31862,197620.90466,298264.09388,21880.376210000002,320144.47008999996,517765.37475,64192.69068,523.99491,64716.68559,2024-01-31
8,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,3,50468.17314,16408.51575,66876.68889,107224.62044,7021.008690000001,114245.62913,181122.31802,92997.33738,749.83352,93747.17090000001,2024-01-31
9,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,5,40814.142289999996,7339.63636,48153.77865,72196.76343,3438.8920200000002,75635.65545,123789.4341,112550.77004,4176.18354,116726.95358,2024-01-31
10,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,9,102619.50822,25305.87354,127925.38176,357279.82138,29045.9315,386325.75288,514251.13464,242512.73775,1190.1426000000001,243702.88035,2024-01-31
11,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,85,32702.16766,11730.855230000001,44433.02289,66933.56649,4617.09132,71550.65781,115983.6807,94963.81461,1942.1361200000001,96905.95073000001,2024-01-31
12,CMAC AREQUIPA,Arequipa,Arequipa,Cayma,4,68192.59122,20962.3403,89154.93152,181916.66138,13208.21314,195124.87452,284279.80604,114542.70774,565.22746,115107.9352,2024-01-31
13,CMAC AREQUIPA,Arequipa,Arequipa,Cayma,162,6649.9374800000005,891.9624399999999,7541.89992,21510.66575,682.3937099999999,22193.05946,29734.95938,21157.11142,0.0,21157.11142,2024-01-31
14,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,25,13001.84995,2185.27554,15187.12549,29045.21294,456.30851,29501.52145,44688.64694,54404.10007,281.48022,54685.58029,2024-01-31
15,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,31,12939.7056,1507.14081,14446.84641,19264.59102,109.62017,19374.21119,33821.0576,71123.84968000001,187.33502,71311.1847,2024-01-31
16,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,184,11547.73153,4965.72942,16513.46095,59620.85549,3408.82614,63029.68163,79543.14258,40396.10604,110.55333,40506.659369999994,2024-01-31
17,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,2,50023.74053,17016.84226,67040.58279,1131575.0424600001,29512.49007,1161087.53253,1228128.1153199999,117829.92236,10760.69054,128590.61290000001,2024-01-31
18,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,56,7528.4073499999995,1047.1362900000001,8575.54364,13351.426449999999,267.91108,13619.337529999999,22194.88117,59859.55012,477.36643,60336.916549999994,2024-01-31
19,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,185,3115.49431,309.60704,3425.10135,7175.26634,239.17464,7414.44098,10839.54233,45748.50298,785.54175,46534.044729999994,2024-01-31
20,CMAC AREQUIPA,Arequipa,Arequipa,La Joya,44,12162.956390000001,2396.26485,14559.22124,9471.381220000001,134.98230999999998,9606.363529999999,24165.58477,68856.61435999999,0.0,68856.61435999999,2024-01-31
21,CMAC AREQUIPA,Arequipa,Arequipa,Miraflores,23,16845.49998,4106.11561,20951.61559,50845.92005,3174.64089,54020.560939999996,74972.17653,88339.42547,706.4123000000001,89045.83777,2024-01-31
22,CMAC AREQUIPA,Arequipa,Arequipa,Miraflores,188,2283.0115499999997,793.63337,3076.6449199999997,13682.08668,663.53622,14345.6229,17422.26782,16764.93464,0.0,16764.93464,2024-01-31
23,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,38,10357.52541,1365.1988600000002,11722.724269999999,26225.36457,493.09163,26718.4562,38441.18047,49427.95454,316.57090000000005,49744.52544,2024-01-31
24,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,81,32226.077989999998,13269.59945,45495.67744,198909.66509,14964.55838,213874.22347,259369.90091,30654.22448,45.40261,30699.627089999998,2024-01-31
25,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,74,16626.786060000002,3395.60591,20022.39197,26762.672649999997,576.15704,27338.829690000002,47361.221659999996,40448.72181,76.08,40524.801810000004,2024-01-31
26,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,173,2885.6294,278.46613,3164.0955299999996,6877.17529,3.06222,6880.23751,10044.33304,20877.18941,0.0,20877.18941,2024-01-31
27,CMAC AREQUIPA,Arequipa,Arequipa,Alto Selva Alegre,100,8407.29668,1447.00722,9854.3039,31164.65594,797.36834,31962.02428,41816.32818,30131.097690000002,0.0,30131.097690000002,2024-01-31
28,CMAC AREQUIPA,Arequipa,Arequipa,Jacobo Hunter,160,10298.90164,1702.4117800000001,12001.31342,51311.297490000004,1744.2692,53055.56669,65056.88011,25962.541350000003,0.0,25962.541350000003,2024-01-31
29,CMAC AREQUIPA,Arequipa,Arequipa,Yanahuara,175,55999.397939999995,12185.93676,68185.3347,308971.27489,32115.96607,341087.24095999997,409272.57566000003,19152.79287,116.83609,19269.628960000002,2024-01-31
30,CMAC AREQUIPA,Arequipa,Arequipa,Socabaya,93,14018.25777,6681.91231,20700.17008,63907.85714,1820.45677,65728.31391,86428.48399,49681.1124,53.250150000000005,49734.36255,2024-01-31
31,CMAC AREQUIPA,Arequipa,Arequipa,Yura,203,5932.08946,481.89168,6413.98114,9314.04116,112.76775,9426.80891,15840.790050000001,43158.59007,0.0,43158.59007,2024-01-31
32,CMAC AREQUIPA,Arequipa,Arequipa,Yura,165,2518.85564,155.72601,2674.58165,5371.3385,0.0,5371.3385,8045.92015,11375.59083,0.0,11375.59083,2024-01-31
33,CMAC AREQUIPA,Arequipa,Camana,Camana,19,16423.94892,3417.7880099999998,19841.73693,17777.77841,475.90183,18253.680239999998,38095.41717,79626.74193,0.0,79626.74193,2024-01-31
34,CMAC AREQUIPA,Arequipa,Caraveli,Chala,79,12860.77196,4492.54644,17353.3184,4636.93644,3.84938,4640.78582,21994.104219999997,66720.06116,116.22639,66836.28755,2024-01-31
35,CMAC AREQUIPA,Arequipa,Caraveli,Acari,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.92621,0.0,401.92621,2024-01-31
36,CMAC AREQUIPA,Arequipa,Caraveli,Atico,209,2742.73322,749.51414,3492.24736,2607.0849,38.04,2645.1249,6137.37226,20516.434839999998,0.0,20516.434839999998,2024-01-31
37,CMAC AREQUIPA,Arequipa,Castilla,Uraca,24,17491.480489999998,1043.38103,18534.86152,4066.65053,36.58805,4103.23858,22638.100100000003,77805.52079000001,0.0,77805.52079000001,2024-01-31
38,CMAC AREQUIPA,Arequipa,Caylloma,Chivay,78,4325.26413,190.84669,4516.11082,3419.15371,5.92788,3425.08159,7941.192410000001,50837.24703,0.0,50837.24703,2024-01-31
39,CMAC AREQUIPA,Arequipa,Caylloma,Majes,10,40505.82416,10292.84059,50798.66475,25352.430920000003,811.88576,26164.31668,76962.98143000001,111461.21281999999,1090.89461,112552.10743,2024-01-31
40,CMAC AREQUIPA,Arequipa,Caylloma,Majes,107,6435.596820000001,563.85839,6999.45521,2977.66173,57.06,3034.72173,10034.17694,82454.20473,119.91832000000001,82574.12305,2024-01-31
41,CMAC AREQUIPA,Arequipa,Caylloma,Majes,230,1330.17083,304.40882,1634.57965,315.2578,0.0,315.2578,1949.83745,90800.49240999999,0.0,90800.49240999999,2024-01-31
42,CMAC AREQUIPA,Arequipa,Islay,Cocachacra,87,11794.41835,521.70967,12316.12802,8071.71833,579.39848,8651.116810000001,20967.24483,69107.71893,0.0,69107.71893,2024-01-31
43,CMAC AREQUIPA,Arequipa,Islay,Mollendo,20,16456.67333,3425.2769700000003,19881.9503,26235.30195,2635.7875299999996,28871.08948,48753.03978,54822.41831,91.08058,54913.49889,2024-01-31
44,CMAC AREQUIPA,Arequipa,La Union,Cotahuasi,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.98657,0.0,121.98657,2024-01-31
45,CMAC AREQUIPA,Arequipa,La Union,Cotahuasi,208,2198.21194,173.40633,2371.61827,2169.5375099999997,22.62349,2192.161,4563.77927,16413.079990000002,0.0,16413.079990000002,2024-01-31
46,CMAC AREQUIPA,Ayacucho,Huamanga,Ayacucho,28,4857.27463,761.1734799999999,5618.44811,5961.60435,533.09153,6494.69588,12113.14399,66765.67795,0.0,66765.67795,2024-01-31
47,CMAC AREQUIPA,Ayacucho,Huamanga,San Juan Bautista,195,529.5543299999999,0.33221,529.8865400000001,731.61861,0.0,731.61861,1261.50515,21545.47016,0.0,21545.47016,2024-01-31
48,CMAC AREQUIPA,Cajamarca,Cajamarca,Cajamarca,178,1144.10072,2.7276700000000003,1146.82839,3393.2009399999997,115.14708,3508.34802,4655.17641,43927.1281,0.0,43927.1281,2024-01-31
49,CMAC AREQUIPA,Cajamarca,Chota,Chota,218,1225.16039,0.057479999999999996,1225.2178700000002,423.75795,0.0,423.75795,1648.97582,13634.35714,0.0,13634.35714,2024-01-31
50,CMAC AREQUIPA,Cajamarca,Hualgayoc,Bambamarca,221,211.63255999999998,0.61925,212.25181,200.02348999999998,0.0,200.02348999999998,412.2753,11900.0714,0.0,11900.0714,2024-01-31
51,CMAC AREQUIPA,Cajamarca,Jaen,Jaen,212,1908.3538700000001,1.24078,1909.59465,956.7389000000001,0.0,956.7389000000001,2866.33355,21280.538510000002,0.0,21280.538510000002,2024-01-31
52,CMAC AREQUIPA,Callao,Prov. Const. del Callao,Ventanilla,199,1883.24526,28.90508,1912.1503400000001,3151.21221,178.30169,3329.5139,5241.66424,31094.23318,0.0,31094.23318,2024-01-31
53,CMAC AREQUIPA,Callao,Prov. Const. del Callao,Ventanilla,219,299.75237,0.37735,300.12971999999996,559.8983000000001,0.0,559.8983000000001,860.02802,12430.37234,0.0,12430.37234,2024-01-31
54,CMAC AREQUIPA,Cusco,Anta,Anta,126,1841.58885,45.72081,1887.30966,1356.88678,0.0,1356.88678,3244.19644,27181.811309999997,0.0,27181.811309999997,2024-01-31
55,CMAC AREQUIPA,Cusco,Calca,Yanatile,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.87659,0.0,3758.87659,2024-01-31
56,CMAC AREQUIPA,Cusco,Canchis,Sicuani,14,7330.62419,226.88204000000002,7557.506230000001,9106.95702,18.05801,9125.015029999999,16682.52126,96654.37856,0.0,96654.37856,2024-01-31
57,CMAC AREQUIPA,Cusco,Cusco,Cusco,121,3317.96185,290.29235,3608.2542000000003,4006.73483,86.61309,4093.3479199999997,7701.6021200000005,44563.94147,0.0,44563.94147,2024-01-31
58,CMAC AREQUIPA,Cusco,Cusco,Cusco,186,3110.7035,170.4983,3281.2018,6126.00612,789.66977,6915.6758899999995,10196.87769,64964.22726,0.0,64964.22726,2024-01-31
59,CMAC AREQUIPA,Cusco,Cusco,Cusco,202,614.47471,9.8284,624.30311,1514.29173,51.48219,1565.7739199999999,2190.07703,18352.96285,0.0,18352.96285,2024-01-31
60,CMAC AREQUIPA,Cusco,Cusco,San Jeronimo,83,2683.99379,182.29296,2866.28675,2414.3079900000002,165.82062,2580.1286099999998,5446.41536,34992.03818,0.0,34992.03818,2024-01-31
61,CMAC AREQUIPA,Cusco,Cusco,San Sebastian,80,4514.3598,192.90049,4707.26029,8706.043599999999,484.2775,9190.3211,13897.581390000001,71068.60856000001,386.72868,71455.33724,2024-01-31
62,CMAC AREQUIPA,Cusco,Cusco,San Sebastian,168,1426.34702,694.6584799999999,2121.0055,2410.52863,10.65082,2421.17945,4542.18495,31593.43535,0.0,31593.43535,2024-01-31
63,CMAC AREQUIPA,Cusco,Cusco,Santiago,71,4459.66869,434.73868,4894.40737,3511.3034500000003,156.49819,3667.80164,8562.20901,85165.39109,3.57721,85168.9683,2024-01-31
64,CMAC AREQUIPA,Cusco,Cusco,Wanchaq,54,22573.15496,2960.44555,25533.60051,52876.50990999999,1896.7193200000002,54773.22923,80306.82974,69771.29781999999,556.31141,70327.60923,2024-01-31
65,CMAC AREQUIPA,Cusco,Espinar,Espinar,132,5803.47579,319.14662,6122.62241,4686.61261,0.0,4686.61261,10809.23502,54340.92788,0.0,54340.92788,2024-01-31
66,CMAC AREQUIPA,Cusco,La Convencion,Santa Ana,34,8821.58913,40.17646,8861.765589999999,6727.12711,36.95438,6764.0814900000005,15625.84708,53902.19178,0.0,53902.19178,2024-01-31
67,CMAC AREQUIPA,Cusco,Urubamba,Urubamba,32,2440.23718,779.99179,3220.22897,6612.9013700000005,504.97022,7117.87159,10338.10056,58358.29115999999,83.63687,58441.92803,2024-01-31
68,CMAC AREQUIPA,Cusco,Chumbivilcas,Santo Tomas,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.49855,0.0,2697.49855,2024-01-31
69,CMAC AREQUIPA,Huancavelica,Huancavelica,Huancavelica,116,1098.47836,65.89507,1164.3734299999999,1396.32271,0.0,1396.32271,2560.69614,32796.60256,0.0,32796.60256,2024-01-31
70,CMAC AREQUIPA,Huancavelica,Tayacaja,Pampas,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.90068,0.0,2564.90068,2024-01-31
71,CMAC AREQUIPA,Huanuco,Huanuco,Huanuco,40,5550.1175,255.72987,5805.84737,9426.95284,348.45403999999996,9775.40688,15581.25425,47089.77164,0.0,47089.77164,2024-01-31
72,CMAC AREQUIPA,Huanuco,Huanuco,Huanuco,157,3159.8887400000003,8.59008,3168.47882,3682.34478,23.76739,3706.11217,6874.590990000001,52549.7802,0.0,52549.7802,2024-01-31
73,CMAC AREQUIPA,Huanuco,Leoncio Prado,Rupa-Rupa,41,3033.46101,73.20360000000001,3106.66461,2478.68255,62.33691,2541.01946,5647.68407,52229.684380000006,0.0,52229.684380000006,2024-01-31
74,CMAC AREQUIPA,Ica,Chincha,Chincha Alta,70,7854.08111,363.33187,8217.412980000001,24412.70131,973.47521,25386.17652,33603.5895,75978.68115,6.17028,75984.85143000001,2024-01-31
75,CMAC AREQUIPA,Ica,Ica,Ica,69,13101.00639,1858.40295,14959.40934,33380.79414,962.37275,34343.16689,49302.57623,68973.36512,45.373050000000006,69018.73817,2024-01-31
76,CMAC AREQUIPA,Ica,Ica,Ica,137,5758.74473,250.27861,6009.02334,14527.77427,587.43237,15115.20664,21124.22998,61136.684369999995,80.35325999999999,61217.037630000006,2024-01-31
77,CMAC AREQUIPA,Ica,Ica,Ica,138,4857.675480000001,365.99758,5223.673059999999,9900.101550000001,312.05373,10212.155279999999,15435.82834,41371.31114,0.0,41371.31114,2024-01-31
78,CMAC AREQUIPA,Ica,Ica,Parcona,118,3333.43421,188.15204,3521.58625,2722.49932,50.04923,2772.54855,6294.1348,58676.83578,183.50620999999998,58860.34199,2024-01-31
79,CMAC AREQUIPA,Ica,Ica,Santiago,139,957.2378100000001,1.5035399999999999,958.74135,1455.87215,0.0,1455.87215,2414.6135,19846.63928,26.29207,19872.931350000003,2024-01-31
80,CMAC AREQUIPA,Ica,Ica,Salas,201,630.17165,8.539209999999999,638.71086,469.77223,0.0,469.77223,1108.4830900000002,14547.40935,0.0,14547.40935,2024-01-31
81,CMAC AREQUIPA,Ica,Nazca,Nazca,15,14561.84777,3193.39585,17755.24362,23057.791530000002,2014.4405900000002,25072.23212,42827.47574,112553.76296,20.467650000000003,112574.23061,2024-01-31
82,CMAC AREQUIPA,Ica,Palpa,Palpa,140,3658.85352,618.3806099999999,4277.23413,2949.04283,42.30801,2991.35084,7268.58497,23583.758420000002,0.0,23583.758420000002,2024-01-31
83,CMAC AREQUIPA,Ica,Pisco,Pisco,141,9631.20126,673.10336,10304.304619999999,38488.895939999995,728.09727,39216.99321,49521.297829999996,51344.76968,0.0,51344.76968,2024-01-31
84,CMAC AREQUIPA,Junin,Chanchamayo,Chanchamayo,109,1427.83971,1.91509,1429.7548000000002,1753.1734299999998,79.88305,1833.05648,3262.81128,30791.75114,0.0,30791.75114,2024-01-31
85,CMAC AREQUIPA,Junin,Chanchamayo,Pichanaqui,122,923.70016,2.91991,926.6200699999999,429.80165,6.50495,436.3066,1362.9266699999998,22747.96076,0.0,22747.96076,2024-01-31
86,CMAC AREQUIPA,Junin,Chupaca,Chupaca,135,915.66367,0.00537,915.66904,543.7324,9.9661,553.6985,1469.36754,31346.37082,0.0,31346.37082,2024-01-31
87,CMAC AREQUIPA,Junin,Huancayo,Chilca,75,1667.5086399999998,185.13868,1852.64732,3843.28055,43.57455,3886.8551,5739.50242,47861.45497,0.0,47861.45497,2024-01-31
88,CMAC AREQUIPA,Junin,Huancayo,El Tambo,72,4296.001429999999,123.22412,4419.22555,7954.7487599999995,199.83543,8154.5841900000005,12573.80974,46996.52398,71.75519,47068.27917,2024-01-31
89,CMAC AREQUIPA,Junin,Huancayo,El Tambo,174,781.30476,82.71596000000001,864.02072,2219.25446,0.0,2219.25446,3083.27518,22005.981600000003,0.0,22005.981600000003,2024-01-31
90,CMAC AREQUIPA,Junin,Huancayo,Huancayo,73,4673.37627,248.92085,4922.29712,16228.28967,362.95802000000003,16591.24769,21513.54481,63994.965710000004,0.0,63994.965710000004,2024-01-31
91,CMAC AREQUIPA,Junin,Jauja,Jauja,108,1994.95417,34.22242,2029.17659,4164.97014,41.83278,4206.80292,6235.97951,30687.11269,0.0,30687.11269,2024-01-31
92,CMAC AREQUIPA,Junin,Tarma,Tarma,110,1929.82131,408.24463000000003,2338.06594,3151.4074,94.77594,3246.18334,5584.24928,34932.63242,0.0,34932.63242,2024-01-31
93,CMAC AREQUIPA,Junin,Yauli,La Oroya,53,2005.7780500000001,30.976689999999998,2036.75474,5275.01504,325.14507000000003,5600.160110000001,7636.914849999999,17337.0291,0.0,17337.0291,2024-01-31
94,CMAC AREQUIPA,La Libertad,Trujillo,El Porvenir,205,893.4510600000001,14.122860000000001,907.57392,1342.56241,0.0,1342.56241,2250.1363300000003,26455.90651,0.0,26455.90651,2024-01-31
95,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,149,2122.85375,80.81269,2203.66644,3426.77081,83.96516,3510.73597,5714.402410000001,33196.90175,0.0,33196.90175,2024-01-31
96,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,164,1080.05695,2.24513,1082.3020800000002,4594.303059999999,59.47554,4653.7786,5736.08068,30588.87128,0.0,30588.87128,2024-01-31
97,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,200,2398.3769300000004,477.14021,2875.51714,8230.4175,273.61917,8504.03667,11379.553810000001,31397.93557,0.0,31397.93557,2024-01-31
98,CMAC AREQUIPA,La Libertad,Pacasmayo,Guadalupe,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.71809,0.0,3519.71809,2024-01-31
99,CMAC AREQUIPA,Lambayeque,Chiclayo,Chiclayo,148,5067.26393,478.94376,5546.20769,17811.57026,499.51723,18311.087489999998,23857.29518,51637.74295,0.0,51637.74295,2024-01-31
100,CMAC AREQUIPA,Lambayeque,Chiclayo,Chiclayo,206,748.1545600000001,3.05608,751.21064,1079.82949,0.83817,1080.6676599999998,1831.8783,34033.079439999994,0.0,34033.079439999994,2024-01-31
101,CMAC AREQUIPA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,171,1289.18627,0.41761000000000004,1289.60388,449.49296999999996,0.0,449.49296999999996,1739.0968500000001,37085.599590000005,0.0,37085.599590000005,2024-01-31
102,CMAC AREQUIPA,Lima,Cañete,Imperial,30,6285.06786,569.6348399999999,6854.7027,4321.45437,81.85828,4403.312650000001,11258.01535,63373.32228,0.0,63373.32228,2024-01-31
103,CMAC AREQUIPA,Lima,Cañete,Mala,215,480.03333000000003,59.25089,539.28422,811.0119,38.344319999999996,849.35622,1388.64044,18098.488129999998,0.0,18098.488129999998,2024-01-31
104,CMAC AREQUIPA,Lima,Huaral,Chancay,235,99.46253999999999,0.0,99.46253999999999,14.710450000000002,0.0,14.710450000000002,114.17299,417.93665999999996,0.0,417.93665999999996,2024-01-31
105,CMAC AREQUIPA,Lima,Huaura,Huacho,234,118.50609,0.00266,118.50875,77.13005,0.0,77.13005,195.63879999999997,731.03741,0.0,731.03741,2024-01-31
106,CMAC AREQUIPA,Lima,Lima,Ate,82,2446.08116,226.81237,2672.89353,5824.13697,195.4485,6019.58547,8692.479,39138.909770000006,11.12541,39150.03518,2024-01-31
107,CMAC AREQUIPA,Lima,Lima,Ate,84,3275.45385,334.85596000000004,3610.30981,6958.3547,45.57968,7003.93438,10614.24419,36902.09435,244.93561,37147.02996,2024-01-31
108,CMAC AREQUIPA,Lima,Lima,Ate,172,1113.0240800000001,19.07226,1132.09634,1747.2798500000001,204.46382,1951.7436699999998,3083.84001,29163.00288,0.0,29163.00288,2024-01-31
109,CMAC AREQUIPA,Lima,Lima,Ate,228,909.96389,4.73062,914.69451,2424.58259,35.58239,2460.16498,3374.8594900000003,6430.8342999999995,0.0,6430.8342999999995,2024-01-31
110,CMAC AREQUIPA,Lima,Lima,Carabayllo,35,4515.43051,982.1203,5497.55081,14777.93358,436.61515999999995,15214.54874,20712.09955,44564.272560000005,95.44677,44659.71933,2024-01-31
111,CMAC AREQUIPA,Lima,Lima,Comas,76,2694.08525,139.59371,2833.67896,11698.08079,243.30878,11941.389570000001,14775.068529999999,35539.39905,0.0,35539.39905,2024-01-31
112,CMAC AREQUIPA,Lima,Lima,Lima,18,34279.623960000004,7272.98095,41552.604909999995,114989.16076,5280.92654,120270.0873,161822.69221,69607.24002,1524.3751200000002,71131.61514,2024-01-31
113,CMAC AREQUIPA,Lima,Lima,Los Olivos,21,8357.38,1243.8451599999999,9601.22516,25293.60166,959.06735,26252.66901,35853.89417,72602.67879,205.31295,72807.99174,2024-01-31
114,CMAC AREQUIPA,Lima,Lima,Los Olivos,88,5351.78843,549.90897,5901.6974,25762.39659,2002.19854,27764.595129999998,33666.29253,58582.93412,0.0,58582.93412,2024-01-31
115,CMAC AREQUIPA,Lima,Lima,Los Olivos,193,2225.73722,116.7763,2342.51352,8332.28358,260.01215,8592.29573,10934.80925,29979.047870000002,0.0,29979.047870000002,2024-01-31
116,CMAC AREQUIPA,Lima,Lima,Los Olivos,213,1623.27626,366.92683,1990.20309,10224.764369999999,526.6495699999999,10751.41394,12741.61703,12454.146439999999,0.0,12454.146439999999,2024-01-31
117,CMAC AREQUIPA,Lima,Lima,Lurigancho,52,4738.29582,943.56362,5681.85944,14094.10099,729.23908,14823.34007,20505.199510000002,49450.53175,18.06493,49468.59668,2024-01-31
118,CMAC AREQUIPA,Lima,Lima,Lurin,142,2378.44914,573.18712,2951.6362599999998,12028.64881,954.97351,12983.62232,15935.25858,46986.82486,0.0,46986.82486,2024-01-31
119,CMAC AREQUIPA,Lima,Lima,Magdalena del Mar,204,7868.71675,1556.75425,9425.471,41406.55929,3937.46605,45344.02534,54769.496340000005,28222.340600000003,33.85562,28256.196219999998,2024-01-31
120,CMAC AREQUIPA,Lima,Lima,Miraflores,229,10026.214179999999,2106.21567,12132.42985,126348.26068,19134.15559,145482.41627000002,157614.84612,4405.664900000001,0.0,4405.664900000001,2024-01-31
121,CMAC AREQUIPA,Lima,Lima,Puente Piedra,197,2057.92367,36.23107,2094.15474,2039.22402,12.462819999999999,2051.6868400000003,4145.84158,29671.22454,0.0,29671.22454,2024-01-31
122,CMAC AREQUIPA,Lima,Lima,San Borja,233,2814.6129300000002,609.68008,3424.29301,15157.504050000001,4491.6999000000005,19649.20395,23073.49696,1136.49164,0.0,1136.49164,2024-01-31
123,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,27,8709.49675,170.07453,8879.57128,13244.20391,288.66398,13532.867890000001,22412.43917,57288.532119999996,0.0,57288.532119999996,2024-01-31
124,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,92,4205.565809999999,862.7185999999999,5068.28441,19206.07542,297.81687,19503.89229,24572.1767,51084.46615,0.0,51084.46615,2024-01-31
125,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,123,2127.4577999999997,35.33877,2162.79657,3984.97052,0.0,3984.97052,6147.76709,35289.223060000004,0.0,35289.223060000004,2024-01-31
126,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,210,1401.86831,48.663489999999996,1450.5318,5945.28497,183.72768,6129.012650000001,7579.54445,20004.284620000002,0.0,20004.284620000002,2024-01-31
127,CMAC AREQUIPA,Lima,Lima,San Juan de Miraflores,22,9911.77752,938.99224,10850.76976,37669.890759999995,928.72038,38598.61114,49449.3809,73723.50654,43.865480000000005,73767.37202,2024-01-31
128,CMAC AREQUIPA,Lima,Lima,San Juan de Miraflores,224,991.06076,3.26056,994.3213199999999,1287.37314,1.902,1289.27514,2283.5964599999998,19814.02303,0.0,19814.02303,2024-01-31
129,CMAC AREQUIPA,Lima,Lima,San Martin de Porres,115,3114.15189,167.61271,3281.7646,19030.88831,1512.35797,20543.24628,23825.010879999998,38615.62731,6.75621,38622.38352,2024-01-31
130,CMAC AREQUIPA,Lima,Lima,Santa Anita,125,7880.7612,924.38913,8805.15033,45192.33767,1695.9256200000002,46888.26329,55693.41362,38157.58775,878.66759,39036.25534,2024-01-31
131,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,119,5660.15765,178.05364,5838.21129,10632.00991,35.71568,10667.72559,16505.93688,62050.2858,0.0,62050.2858,2024-01-31
132,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,211,1207.28723,7.15269,1214.43992,1224.86577,0.0,1224.86577,2439.30569,17362.738350000003,0.0,17362.738350000003,2024-01-31
133,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,216,869.9408199999999,49.76941,919.71023,1547.84089,0.0,1547.84089,2467.55112,13059.23874,0.0,13059.23874,2024-01-31
134,CMAC AREQUIPA,Lima,Lima,Villa Maria del Triunfo,194,1925.90074,72.27763,1998.17837,5351.83026,93.98379,5445.81405,7443.99242,30829.685100000002,0.8066,30830.4917,2024-01-31
135,CMAC AREQUIPA,Lima,Lima,Villa Maria del Triunfo,214,1343.65069,11.46987,1355.12056,2316.829,178.73779000000002,2495.56679,3850.68735,13088.83281,0.0,13088.83281,2024-01-31
136,CMAC AREQUIPA,Lima,Lima,Independencia,114,3586.78159,199.34139000000002,3786.12298,12388.58527,510.10586,12898.691130000001,16684.81411,40776.007229999996,366.15858000000003,41142.165810000006,2024-01-31
