nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
0,CMAC AREQUIPA,Amazonas,Chachapoyas,Chachapoyas,183,684.16375,1.27794,685.44169,685.96246,0.0,685.96246,1371.4041499999998,15644.521929999999,0.0,15644.521929999999,2024-02-29
1,CMAC AREQUIPA,Ancash,Huaraz,Huaraz,156,1398.28901,192.18969,1590.4787,4508.8341900000005,0.0,4508.8341900000005,6099.312889999999,44960.96744,0.0,44960.96744,2024-02-29
2,CMAC AREQUIPA,Ancash,Santa,Chimbote,146,1934.1758200000002,32.99007,1967.16589,9999.96028,351.06284999999997,10351.023130000001,12318.18902,23558.279469999998,0.0,23558.279469999998,2024-02-29
3,CMAC AREQUIPA,Apurimac,Abancay,Abancay,13,11300.94904,747.14718,12048.096220000001,16402.27722,816.17929,17218.45651,29266.55273,98220.44271999999,60.8512,98281.29392,2024-02-29
4,CMAC AREQUIPA,Apurimac,Andahuaylas,Andahuaylas,29,7330.19996,326.59439000000003,7656.794349999999,3543.83932,192.31448999999998,3736.1538100000002,11392.94816,128648.01577,0.0,128648.01577,2024-02-29
5,CMAC AREQUIPA,Apurimac,Chincheros,Chincheros,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.5488300000002,0.0,1275.5488300000002,2024-02-29
6,CMAC AREQUIPA,Apurimac,Grau,Chuquibambilla,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.3157,0.0,326.3157,2024-02-29
7,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,1,175260.85588999998,40728.44163,215989.29752000002,298261.42858,22952.74446,321214.17304,537203.4705599999,63624.77132,505.33756,64130.10888,2024-02-29
8,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,3,51468.58168,16056.764009999999,67525.34569,108858.39204,7645.33454,116503.72658,184029.07227,93716.97884000001,723.38,94440.35884,2024-02-29
9,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,5,40820.89297,7909.85253,48730.7455,72969.52062000001,3863.50326,76833.02388,125563.76938,113056.60837,4103.47358,117160.08195,2024-02-29
10,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,9,106364.22906,24750.690489999997,131114.91955,358957.86255,28958.322969999997,387916.18552,519031.10507,257818.40842,1132.74389,258951.15231,2024-02-29
11,CMAC AREQUIPA,Arequipa,Arequipa,Arequipa,85,33672.02301,11183.43427,44855.45728,67261.74999,4701.9182,71963.66819,116819.12547,95485.58467,1916.1830400000001,97401.76771,2024-02-29
12,CMAC AREQUIPA,Arequipa,Arequipa,Cayma,4,68707.27726999999,18230.93008,86938.20735,184264.00323,13916.69895,198180.70218,285118.90952999995,114861.04393000001,552.16678,115413.21071,2024-02-29
13,CMAC AREQUIPA,Arequipa,Arequipa,Cayma,162,6133.846530000001,807.3643000000001,6941.21083,21790.374170000003,872.0089499999999,22662.383120000002,29603.59395,21392.407760000002,0.0,21392.407760000002,2024-02-29
14,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,25,12609.724189999999,1774.5357900000001,14384.25998,29265.99769,455.04159000000004,29721.03928,44105.29926,54720.524829999995,268.05651,54988.581340000004,2024-02-29
15,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,31,13005.33949,1135.92267,14141.26216,19885.53488,108.95075,19994.48563,34135.74779,72128.56598,184.47247,72313.03845000001,2024-02-29
16,CMAC AREQUIPA,Arequipa,Arequipa,Cerro Colorado,184,12207.791220000001,4987.91246,17195.70368,60473.95371,3435.92689,63909.880600000004,81105.58428,40803.87051,105.27942,40909.14993,2024-02-29
17,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,2,51054.4229,17621.666719999997,68676.08962,1023192.67784,40347.26767,1063539.94551,1132216.0351300002,118525.89295000001,7987.62206,126513.51501,2024-02-29
18,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,56,7724.783280000001,1127.62373,8852.407009999999,13092.293619999999,362.78137,13455.074990000001,22307.482,60182.88316,484.70765,60667.59081,2024-02-29
19,CMAC AREQUIPA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,185,3135.89632,194.27223,3330.16855,6971.06509,237.66565,7208.73074,10538.89929,45656.75404,768.39205,46425.14609,2024-02-29
20,CMAC AREQUIPA,Arequipa,Arequipa,La Joya,44,13416.20239,2053.41809,15469.62048,9982.414439999999,761.61069,10744.02513,26213.64561,69457.84727,0.0,69457.84727,2024-02-29
21,CMAC AREQUIPA,Arequipa,Arequipa,Miraflores,23,16798.42186,3720.50805,20518.92991,52101.059049999996,2815.27356,54916.33261,75435.26251999999,88582.24579,690.8588000000001,89273.10459,2024-02-29
22,CMAC AREQUIPA,Arequipa,Arequipa,Miraflores,188,2131.91082,740.25069,2872.16151,14376.55566,709.03883,15085.59449,17957.756,16888.64779,0.0,16888.64779,2024-02-29
23,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,38,10762.33532,1327.36666,12089.70198,26271.01905,490.93392,26761.95297,38851.654950000004,49063.760700000006,311.23121999999995,49374.99192,2024-02-29
24,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,81,31220.90555,12746.22086,43967.12641,202130.73425,15490.443539999998,217621.17779,261588.30419999998,31112.96557,42.615300000000005,31155.58087,2024-02-29
25,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,74,17019.185940000003,2679.3169900000003,19698.50293,27004.42162,669.83497,27674.25659,47372.75952000001,40746.24482,786.24,41532.48482,2024-02-29
26,CMAC AREQUIPA,Arequipa,Arequipa,Paucarpata,173,2807.5889700000002,267.67195000000004,3075.2609199999997,6922.06831,12.492899999999999,6934.56121,10009.82213,21158.47461,0.0,21158.47461,2024-02-29
27,CMAC AREQUIPA,Arequipa,Arequipa,Alto Selva Alegre,100,8337.11908,1211.68294,9548.80202,31767.94064,773.3825,32541.32314,42090.125159999996,30239.502370000002,0.0,30239.502370000002,2024-02-29
28,CMAC AREQUIPA,Arequipa,Arequipa,Jacobo Hunter,160,10437.86844,1391.48655,11829.35499,52626.63829,1773.00595,54399.64424,66228.99923,26201.299,0.0,26201.299,2024-02-29
29,CMAC AREQUIPA,Arequipa,Arequipa,Yanahuara,175,63850.96371,11861.87845,75712.84216,311485.7392,32767.80271,344253.54191,419966.38407,19300.146350000003,106.05794999999999,19406.2043,2024-02-29
30,CMAC AREQUIPA,Arequipa,Arequipa,Socabaya,93,13406.80094,6923.79097,20330.59191,65236.91231,1871.7288,67108.64111,87439.23302,49671.74874,50.34953,49722.09827,2024-02-29
31,CMAC AREQUIPA,Arequipa,Arequipa,Yura,203,5744.85403,722.71334,6467.56737,9311.22247,112.05772999999999,9423.2802,15890.84757,43902.593369999995,0.0,43902.593369999995,2024-02-29
32,CMAC AREQUIPA,Arequipa,Arequipa,Yura,165,2653.7736800000002,152.59898,2806.37266,5409.962570000001,0.0,5409.962570000001,8216.33523,11795.30293,0.0,11795.30293,2024-02-29
33,CMAC AREQUIPA,Arequipa,Camana,Camana,19,17333.07708,3739.9972799999996,21073.07436,17458.82493,472.12910999999997,17930.95404,39004.028399999996,80420.69818,0.0,80420.69818,2024-02-29
34,CMAC AREQUIPA,Arequipa,Caraveli,Chala,79,12379.866320000001,5168.80639,17548.672710000003,4878.86551,3.8251,4882.690610000001,22431.36332,67034.40476,109.6378,67144.04256,2024-02-29
35,CMAC AREQUIPA,Arequipa,Caraveli,Acari,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.81723999999997,0.0,325.81723999999997,2024-02-29
36,CMAC AREQUIPA,Arequipa,Caraveli,Atico,209,3136.9327000000003,631.97052,3768.90322,2570.1682400000004,38.8584,2609.02664,6377.92986,20879.068030000002,0.0,20879.068030000002,2024-02-29
37,CMAC AREQUIPA,Arequipa,Castilla,Uraca,24,15831.652820000001,978.00516,16809.65798,4174.469279999999,36.35721,4210.82649,21020.48447,79383.31369,0.0,79383.31369,2024-02-29
38,CMAC AREQUIPA,Arequipa,Caylloma,Chivay,78,4210.77749,194.03028,4404.807769999999,3393.7267599999996,5.89049,3399.61725,7804.42502,50608.418,0.0,50608.418,2024-02-29
39,CMAC AREQUIPA,Arequipa,Caylloma,Majes,10,39694.57852,9583.71992,49278.29844,25961.49676,924.7782199999999,26886.274980000002,76164.57342,111561.11005,1083.35881,112644.46886,2024-02-29
40,CMAC AREQUIPA,Arequipa,Caylloma,Majes,107,6580.22361,563.11429,7143.3379,3072.8034300000004,56.7,3129.50343,10272.84133,83501.71683,111.54315,83613.25998,2024-02-29
41,CMAC AREQUIPA,Arequipa,Caylloma,Majes,230,1106.58816,299.70317,1406.29133,333.17295,0.0,333.17295,1739.46428,90833.69183,0.0,90833.69183,2024-02-29
42,CMAC AREQUIPA,Arequipa,Islay,Cocachacra,87,12192.44962,550.37907,12742.82869,8578.89634,575.74299,9154.63933,21897.46802,69439.55127,0.0,69439.55127,2024-02-29
43,CMAC AREQUIPA,Arequipa,Islay,Mollendo,20,16834.797059999997,3295.0656200000003,20129.86268,26932.229890000002,2730.94264,29663.17253,49793.03521,55150.62173,88.86232000000001,55239.48405,2024-02-29
44,CMAC AREQUIPA,Arequipa,La Union,Cotahuasi,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.25153,0.0,118.25153,2024-02-29
45,CMAC AREQUIPA,Arequipa,La Union,Cotahuasi,208,2539.3412000000003,137.71464,2677.05584,2314.80636,22.48076,2337.28712,5014.34296,16586.61919,0.0,16586.61919,2024-02-29
46,CMAC AREQUIPA,Ayacucho,Huamanga,Ayacucho,28,5017.50156,713.63561,5731.13717,6151.85133,529.7281899999999,6681.579519999999,12412.71669,67094.86254999999,0.0,67094.86254999999,2024-02-29
47,CMAC AREQUIPA,Ayacucho,Huamanga,San Juan Bautista,195,580.01032,0.34693,580.35725,748.3611999999999,0.0,748.3611999999999,1328.7184499999998,21732.1388,0.0,21732.1388,2024-02-29
48,CMAC AREQUIPA,Cajamarca,Cajamarca,Cajamarca,178,1339.98795,7.04297,1347.03092,3370.70005,114.42060000000001,3485.12065,4832.15157,43765.078590000005,0.0,43765.078590000005,2024-02-29
49,CMAC AREQUIPA,Cajamarca,Chota,Chota,218,848.77613,0.06093,848.8370600000001,508.15693,0.0,508.15693,1356.99399,14403.19318,0.0,14403.19318,2024-02-29
50,CMAC AREQUIPA,Cajamarca,Hualgayoc,Bambamarca,221,340.18018,0.6170399999999999,340.79722,209.12754,0.0,209.12754,549.92476,12611.02943,0.0,12611.02943,2024-02-29
51,CMAC AREQUIPA,Cajamarca,Jaen,Jaen,212,1763.29052,0.8791100000000001,1764.1696299999999,924.45172,0.0,924.45172,2688.62135,21716.304079999998,0.0,21716.304079999998,2024-02-29
52,CMAC AREQUIPA,Callao,Prov. Const. del Callao,Ventanilla,199,1948.49472,33.00464,1981.49936,3221.7629500000003,199.85676,3421.61971,5403.119070000001,31111.829530000003,0.0,31111.829530000003,2024-02-29
53,CMAC AREQUIPA,Callao,Prov. Const. del Callao,Ventanilla,219,384.51820000000004,0.376,384.8942,471.23386999999997,0.0,471.23386999999997,856.12807,12862.20297,0.0,12862.20297,2024-02-29
54,CMAC AREQUIPA,Cusco,Anta,Anta,126,1895.8410700000002,30.31115,1926.15222,1361.7268600000002,0.0,1361.7268600000002,3287.87908,27306.41466,0.0,27306.41466,2024-02-29
55,CMAC AREQUIPA,Cusco,Calca,Yanatile,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882.48713,0.0,3882.48713,2024-02-29
56,CMAC AREQUIPA,Cusco,Canchis,Sicuani,14,7671.4024500000005,255.98049,7927.38294,9233.304820000001,55.745129999999996,9289.049949999999,17216.43289,96143.24693000001,0.0,96143.24693000001,2024-02-29
57,CMAC AREQUIPA,Cusco,Cusco,Cusco,121,3422.67562,278.79775,3701.47337,4237.53837,86.06663,4323.605,8025.07837,44769.57922,0.0,44769.57922,2024-02-29
58,CMAC AREQUIPA,Cusco,Cusco,Cusco,186,2814.83721,88.25693,2903.09414,6307.68663,784.68763,7092.37426,9995.4684,65765.5611,0.0,65765.5611,2024-02-29
59,CMAC AREQUIPA,Cusco,Cusco,Cusco,202,767.70625,10.22064,777.92689,1478.61345,51.15739,1529.7708400000001,2307.69773,18415.880940000003,0.0,18415.880940000003,2024-02-29
60,CMAC AREQUIPA,Cusco,Cusco,San Jeronimo,83,2632.18957,182.9255,2815.11507,2503.12655,164.77443,2667.90098,5483.01605,35214.54908,0.0,35214.54908,2024-02-29
61,CMAC AREQUIPA,Cusco,Cusco,San Sebastian,80,4197.083549999999,184.24835000000002,4381.3319,8526.05365,481.22213,9007.27578,13388.60768,71018.80231999999,378.06525,71396.86756999999,2024-02-29
62,CMAC AREQUIPA,Cusco,Cusco,San Sebastian,168,1746.98511,724.8561,2471.84121,2454.5068199999996,10.583620000000002,2465.09044,4936.93165,32029.4503,0.0,32029.4503,2024-02-29
63,CMAC AREQUIPA,Cusco,Cusco,Santiago,71,4456.4818399999995,511.62847,4968.11031,3669.34213,155.59367,3824.9357999999997,8793.04611,85342.80004999999,3.55464,85346.35469,2024-02-29
64,CMAC AREQUIPA,Cusco,Cusco,Wanchaq,54,23884.93088,2422.39091,26307.321789999998,55030.15836,1815.4131200000002,56845.57148,83152.89327,70303.28945,530.96934,70834.25879,2024-02-29
65,CMAC AREQUIPA,Cusco,Espinar,Espinar,132,5483.54007,273.009,5756.54907,4650.0436500000005,19.655060000000002,4669.69871,10426.24778,54802.94337,0.0,54802.94337,2024-02-29
66,CMAC AREQUIPA,Cusco,La Convencion,Santa Ana,34,8700.58864,387.52317999999997,9088.11182,6972.99712,36.72122,7009.718339999999,16097.83016,53885.35303,0.0,53885.35303,2024-02-29
67,CMAC AREQUIPA,Cusco,Urubamba,Urubamba,32,2490.32125,997.6404,3487.9616499999997,6996.383150000001,501.78427,7498.16742,10986.12907,57606.139619999994,82.07275,57688.212369999994,2024-02-29
68,CMAC AREQUIPA,Cusco,Chumbivilcas,Santo Tomas,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.61998,0.0,2773.61998,2024-02-29
69,CMAC AREQUIPA,Huancavelica,Huancavelica,Huancavelica,116,1008.00638,65.75504,1073.7614199999998,1361.7212299999999,0.0,1361.7212299999999,2435.48265,31687.609379999998,0.0,31687.609379999998,2024-02-29
70,CMAC AREQUIPA,Huancavelica,Tayacaja,Pampas,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791.8328300000003,0.0,2791.8328300000003,2024-02-29
71,CMAC AREQUIPA,Huanuco,Huanuco,Huanuco,40,5751.74308,442.78225,6194.52533,9747.8921,520.90033,10268.79243,16463.317759999998,47452.7566,0.0,47452.7566,2024-02-29
72,CMAC AREQUIPA,Huanuco,Huanuco,Huanuco,157,3199.4586200000003,6.29408,3205.7527,3591.87415,3.024,3594.89815,6800.65085,52934.82835,0.0,52934.82835,2024-02-29
73,CMAC AREQUIPA,Huanuco,Leoncio Prado,Rupa-Rupa,41,2865.6546200000003,72.68099000000001,2938.33561,2631.72712,61.94362,2693.67074,5632.00635,52855.13394,0.0,52855.13394,2024-02-29
74,CMAC AREQUIPA,Ica,Chincha,Chincha Alta,70,7783.00713,371.84803999999997,8154.85517,24351.03691,984.7097,25335.74661,33490.601780000005,77737.87634,6.13135,77744.00769,2024-02-29
75,CMAC AREQUIPA,Ica,Ica,Ica,69,12030.011869999998,2097.07694,14127.088810000001,33180.73735,979.18995,34159.927299999996,48287.01611,69711.35144,40.75819,69752.10962999999,2024-02-29
76,CMAC AREQUIPA,Ica,Ica,Ica,137,5902.85811,253.28706,6156.14517,14731.87998,583.92478,15315.804759999999,21471.94993,62046.99387,77.78760000000001,62124.78147,2024-02-29
77,CMAC AREQUIPA,Ica,Ica,Ica,138,6002.24871,353.78746,6356.03617,9660.47958,310.10934999999995,9970.58893,16326.6251,42184.78197,0.0,42184.78197,2024-02-29
78,CMAC AREQUIPA,Ica,Ica,Parcona,118,3241.268,156.37773,3397.64573,2740.85012,49.73346,2790.58358,6188.22931,59228.38868,180.6335,59409.02218,2024-02-29
79,CMAC AREQUIPA,Ica,Ica,Santiago,139,1077.93626,11.17135,1089.10761,1465.2391499999999,0.0,1465.2391499999999,2554.34676,20197.554079999998,26.126189999999998,20223.68027,2024-02-29
80,CMAC AREQUIPA,Ica,Ica,Salas,201,662.18474,8.65187,670.83661,478.69468,0.0,478.69468,1149.5312900000001,14643.68433,0.0,14643.68433,2024-02-29
81,CMAC AREQUIPA,Ica,Nazca,Nazca,15,14523.79884,3201.47152,17725.27036,24143.0901,2050.33614,26193.426239999997,43918.6966,113569.03652,20.33852,113589.37504000001,2024-02-29
82,CMAC AREQUIPA,Ica,Palpa,Palpa,140,3820.02263,606.12747,4426.1501,3011.6866400000004,42.04108,3053.7277200000003,7479.877820000001,23849.695050000002,0.0,23849.695050000002,2024-02-29
83,CMAC AREQUIPA,Ica,Pisco,Pisco,141,9676.41575,638.65299,10315.06874,39648.65736,739.23469,40387.892049999995,50702.96079,51983.014409999996,0.0,51983.014409999996,2024-02-29
84,CMAC AREQUIPA,Junin,Chanchamayo,Chanchamayo,109,1423.2159,1.59806,1424.81396,1737.72603,79.37906,1817.10509,3241.91905,30932.87628,0.0,30932.87628,2024-02-29
85,CMAC AREQUIPA,Junin,Chanchamayo,Pichanaqui,122,893.58233,2.9020300000000003,896.48436,439.2861,6.46391,445.75001000000003,1342.2343700000001,23083.800649999997,0.0,23083.800649999997,2024-02-29
86,CMAC AREQUIPA,Junin,Chupaca,Chupaca,135,908.53402,0.00533,908.53935,473.52873999999997,9.90322,483.43196,1391.9713100000001,31383.813420000002,0.0,31383.813420000002,2024-02-29
87,CMAC AREQUIPA,Junin,Huancayo,Chilca,75,1744.443,178.88437,1923.3273700000002,3887.0286,43.29964,3930.3282400000003,5853.655610000001,47934.547869999995,0.0,47934.547869999995,2024-02-29
88,CMAC AREQUIPA,Junin,Huancayo,El Tambo,72,4170.14755,94.05871,4264.20626,8309.47365,198.58285999999998,8508.05651,12772.26277,47624.982509999994,71.30248,47696.28499,2024-02-29
89,CMAC AREQUIPA,Junin,Huancayo,El Tambo,174,802.23055,93.65986,895.8904100000001,2236.68588,0.0,2236.68588,3132.57629,22072.14177,0.0,22072.14177,2024-02-29
90,CMAC AREQUIPA,Junin,Huancayo,Huancayo,73,4620.96388,227.25745999999998,4848.22134,16635.427359999998,353.56114,16988.9885,21837.20984,65590.20951,0.0,65590.20951,2024-02-29
91,CMAC AREQUIPA,Junin,Jauja,Jauja,108,1855.31277,24.811169999999997,1880.12394,4403.9135400000005,41.568839999999994,4445.4823799999995,6325.60632,30787.334010000002,0.0,30787.334010000002,2024-02-29
92,CMAC AREQUIPA,Junin,Tarma,Tarma,110,2107.52225,222.44768,2329.96993,3304.33175,94.17797999999999,3398.5097299999998,5728.47966,35284.24469,0.0,35284.24469,2024-02-29
93,CMAC AREQUIPA,Junin,Yauli,La Oroya,53,1835.18147,18.561970000000002,1853.74344,5380.915849999999,318.31334000000004,5699.22919,7552.97263,17437.578329999997,0.0,17437.578329999997,2024-02-29
94,CMAC AREQUIPA,La Libertad,Sanchez Carrion,Huamachuco,237,21.55417,0.00514,21.55931,24.030549999999998,0.0,24.030549999999998,45.58986,1159.64347,0.0,1159.64347,2024-02-29
95,CMAC AREQUIPA,La Libertad,Trujillo,El Porvenir,205,925.75112,15.606110000000001,941.35723,1294.92317,0.0,1294.92317,2236.2804,27003.496850000003,0.0,27003.496850000003,2024-02-29
96,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,149,2221.8606800000002,90.61285000000001,2312.4735299999998,3404.6720800000003,83.43541,3488.1074900000003,5800.58102,33352.98912,0.0,33352.98912,2024-02-29
97,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,164,1270.35468,2.22912,1272.5838,4649.85921,59.100300000000004,4708.95951,5981.54331,31117.35667,0.0,31117.35667,2024-02-29
98,CMAC AREQUIPA,La Libertad,Trujillo,Trujillo,200,2559.9755099999998,393.87895000000003,2953.85446,8562.07449,492.87967,9054.95416,12008.80862,32056.84246,0.0,32056.84246,2024-02-29
99,CMAC AREQUIPA,La Libertad,Viru,Viru,236,282.88209,0.00514,282.88723,25.450950000000002,0.0,25.450950000000002,308.33817999999997,826.75496,0.0,826.75496,2024-02-29
100,CMAC AREQUIPA,La Libertad,Pacasmayo,Guadalupe,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.29531,0.0,3523.29531,2024-02-29
101,CMAC AREQUIPA,Lambayeque,Chiclayo,Chiclayo,148,5415.57767,489.4852,5905.06287,17125.510019999998,486.39781,17611.907829999996,23516.970699999998,52504.83279,0.0,52504.83279,2024-02-29
102,CMAC AREQUIPA,Lambayeque,Chiclayo,Chiclayo,206,915.97624,3.40238,919.37862,1097.23856,0.83289,1098.07145,2017.45007,34878.583049999994,0.0,34878.583049999994,2024-02-29
103,CMAC AREQUIPA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,171,1176.89627,0.41308,1177.30935,465.5369,0.0,465.5369,1642.84625,37564.91599,0.0,37564.91599,2024-02-29
104,CMAC AREQUIPA,Lima,Cañete,Imperial,30,6261.92846,572.08769,6834.01615,4276.1962300000005,81.62653,4357.82276,11191.83891,63653.44476,0.0,63653.44476,2024-02-29
105,CMAC AREQUIPA,Lima,Cañete,Mala,215,497.88476,58.879400000000004,556.7641600000001,746.49257,39.3876,785.88017,1342.64433,18526.93521,0.0,18526.93521,2024-02-29
106,CMAC AREQUIPA,Lima,Huaral,Chancay,235,54.12504,0.00514,54.13018,43.1804,0.0,43.1804,97.31058,941.34762,0.0,941.34762,2024-02-29
107,CMAC AREQUIPA,Lima,Huaura,Huacho,234,290.30490000000003,0.00514,290.31003999999996,129.4901,120.96,250.4501,540.76014,1546.40154,0.0,1546.40154,2024-02-29
108,CMAC AREQUIPA,Lima,Lima,Ate,82,2635.70847,162.73438000000002,2798.44285,5739.67675,194.21697,5933.89372,8732.33657,39453.05803,10.46073,39463.51876,2024-02-29
109,CMAC AREQUIPA,Lima,Lima,Ate,84,3230.97199,351.28159999999997,3582.25359,6953.06562,45.29536,6998.36098,10580.61457,36542.26123,238.99673,36781.25796,2024-02-29
110,CMAC AREQUIPA,Lima,Lima,Ate,172,1133.6024499999999,18.949150000000003,1152.5516,1887.8950300000001,203.17382,2091.06885,3243.6204500000003,29523.54182,0.0,29523.54182,2024-02-29
111,CMAC AREQUIPA,Lima,Lima,Ate,228,980.07636,3.9498699999999998,984.0262299999999,2556.80085,35.3579,2592.15875,3576.18498,6896.5104,0.0,6896.5104,2024-02-29
112,CMAC AREQUIPA,Lima,Lima,Carabayllo,35,4862.58008,1001.7234,5864.3034800000005,14730.7068,433.86523,15164.57203,21028.87551,44783.61007,93.58358,44877.19365,2024-02-29
113,CMAC AREQUIPA,Lima,Lima,Comas,76,2758.0949,210.2764,2968.3713,12080.78692,236.34143,12317.128349999999,15285.49965,35698.86833,0.0,35698.86833,2024-02-29
114,CMAC AREQUIPA,Lima,Lima,Lima,18,37201.35063,7868.35563,45069.70626,116346.2717,5393.746480000001,121740.01818000001,166809.72444,69120.20737,1512.4627,70632.67007,2024-02-29
115,CMAC AREQUIPA,Lima,Lima,Los Olivos,21,8840.102560000001,1087.7611000000002,9927.86366,25959.5897,943.9735400000001,26903.56324,36831.4269,73014.61155,201.70931,73216.32085999999,2024-02-29
116,CMAC AREQUIPA,Lima,Lima,Los Olivos,88,5580.3554699999995,624.91692,6205.27239,25843.25333,2063.39054,27906.64387,34111.91626,59152.56997,0.0,59152.56997,2024-02-29
117,CMAC AREQUIPA,Lima,Lima,Los Olivos,193,2672.90989,101.89836,2774.80825,8225.61837,258.45117999999997,8484.06955,11258.8778,30370.38235,0.0,30370.38235,2024-02-29
118,CMAC AREQUIPA,Lima,Lima,Los Olivos,213,1725.3348500000002,267.45708,1992.7919299999999,10532.64195,523.32687,11055.96882,13048.76075,12438.453,0.0,12438.453,2024-02-29
119,CMAC AREQUIPA,Lima,Lima,Lurigancho,52,5517.1813600000005,765.02849,6282.209849999999,14400.248,838.38192,15238.62992,21520.83977,50133.61823,16.02565,50149.64388,2024-02-29
120,CMAC AREQUIPA,Lima,Lima,Lurin,142,2575.73461,585.8815400000001,3161.61615,11939.63708,1437.3109299999999,13376.94801,16538.56416,47302.02065,0.0,47302.02065,2024-02-29
121,CMAC AREQUIPA,Lima,Lima,Magdalena del Mar,204,8714.68369,1727.52795,10442.211640000001,42417.45809,4203.19643,46620.654520000004,57062.86616,28236.50061,319.6723,28556.17291,2024-02-29
122,CMAC AREQUIPA,Lima,Lima,Miraflores,229,12580.461720000001,3724.7353900000003,16305.19711,134129.25684000002,21006.69367,155135.95051,171441.14762,4649.936070000001,0.0,4649.936070000001,2024-02-29
123,CMAC AREQUIPA,Lima,Lima,Puente Piedra,197,1737.8283600000002,103.98524,1841.8136000000002,2147.6271699999998,12.38419,2160.01136,4001.82496,30079.64331,0.0,30079.64331,2024-02-29
124,CMAC AREQUIPA,Lima,Lima,San Borja,233,3090.25688,410.03239,3500.28927,21399.91009,5884.87045,27284.78054,30785.069809999997,1732.76628,0.0,1732.76628,2024-02-29
125,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,27,8576.26332,178.13844,8754.40176,13169.47923,309.55865,13479.037880000002,22233.43964,56620.62588,0.0,56620.62588,2024-02-29
126,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,92,4586.32732,852.5775699999999,5438.90489,19567.85871,673.9379,20241.796609999998,25680.7015,52040.45538,0.0,52040.45538,2024-02-29
127,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,123,2153.8524500000003,32.903150000000004,2186.7556,4078.80452,1.8144,4080.61892,6267.374519999999,35504.52448,0.0,35504.52448,2024-02-29
128,CMAC AREQUIPA,Lima,Lima,San Juan de Lurigancho,210,1098.57285,25.00382,1123.57667,6090.16748,184.54546,6274.71294,7398.289610000001,20275.68322,0.0,20275.68322,2024-02-29
129,CMAC AREQUIPA,Lima,Lima,San Juan de Miraflores,22,10155.120560000001,874.29397,11029.41453,37752.873960000004,1240.63153,38993.50549,50022.920020000005,73338.51672,43.57584,73382.09256,2024-02-29
130,CMAC AREQUIPA,Lima,Lima,San Juan de Miraflores,224,1157.8154,4.62465,1162.4400500000002,1367.87476,1.89,1369.76476,2532.20481,20243.51178,0.0,20243.51178,2024-02-29
131,CMAC AREQUIPA,Lima,Lima,San Martin de Porres,115,3044.139,165.22714000000002,3209.36614,19499.20511,1455.1825900000001,20954.3877,24163.75384,39056.17185,6.49574,39062.667590000005,2024-02-29
132,CMAC AREQUIPA,Lima,Lima,Santa Anita,125,8915.921269999999,1153.83155,10069.75282,45286.21193,2447.8087,47734.02063,57803.77345,38202.00593,847.8055400000001,39049.81147,2024-02-29
133,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,119,5817.67329,213.80262,6031.47591,10629.22129,99.8255,10729.046789999999,16760.522699999998,63019.525700000006,0.0,63019.525700000006,2024-02-29
134,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,211,1274.7604,7.10571,1281.8661100000002,1266.84674,0.0,1266.84674,2548.71285,17984.190280000003,0.0,17984.190280000003,2024-02-29
135,CMAC AREQUIPA,Lima,Lima,Villa El Salvador,216,874.22583,42.23516,916.46099,1632.18054,0.0,1632.18054,2548.64153,13688.6218,0.0,13688.6218,2024-02-29
